time,number,latitude,longitude,cape,sp,tcw,sshf,slhf,msl,u10,v10,t2m,d2m,ssr,str,ttr,sund,skt,cin,sm,st,sd,sf,tcc,tp,mx2t6,mn2t6
2023-04-30 00:00:00,1,50.75,4.25,0.14067078,101397.836,13.080591,7.0,456.0,102327.42,-1.5930314,-1.4179533,280.6621,278.15952,0.0,0.0,-8.0,-0.015625,278.02286,,371.23572,283.42966,0.0,0.0,2.595665,0.0,,
2023-04-30 00:00:00,2,50.75,4.25,1.5258789e-05,101369.43,13.018411,7.0,456.0,102296.12,-1.6480136,-1.3335733,280.776,278.3458,0.0,0.0,-8.0,-0.015625,278.14832,,357.80917,283.65536,0.0,0.0,1.8296318,0.0,,
2023-04-30 00:00:00,3,50.75,4.25,1.5258789e-05,101377.02,12.941095,7.0,456.0,102305.71,-1.5046203,-1.5127413,280.56873,278.154,0.0,0.0,-8.0,-0.015625,277.87686,,377.3652,283.36438,0.0,0.0,1.0803833,0.0,,
2023-04-30 00:00:00,4,50.75,4.25,1.5258789e-05,101411.35,12.789328,7.0,456.0,102343.25,-1.897852,-1.2445469,280.58664,277.65866,0.0,0.0,-8.0,-0.015625,277.83768,,393.94507,283.37674,0.0,0.0,1.1673622,0.0,,
2023-04-30 00:00:00,5,50.75,4.25,1.5258789e-05,101383.734,13.442623,7.0,456.0,102312.305,-1.6148043,-1.4214847,280.54346,278.08356,0.0,0.0,-8.0,-0.015625,277.88004,,385.81534,283.35684,0.0,0.0,1.6037865,0.0,,
2023-04-30 00:00:00,6,50.75,4.25,1.0580292,101349.016,13.431578,7.0,456.0,102276.56,-1.3931167,-1.3452823,280.44717,278.31,0.0,0.0,-8.0,-0.015625,278.08142,,378.9989,283.45352,0.0,0.0,8.829224,0.0,,
2023-04-30 00:00:00,7,50.75,4.25,1.5258789e-05,101370.125,12.381479,7.0,456.0,102300.06,-1.8230762,-1.3571775,280.8083,278.22153,0.0,0.0,-8.0,-0.015625,278.1289,,399.42154,283.56924,0.0,0.0,12.480854,0.0,,
2023-04-30 00:00:00,8,50.75,4.25,0.67274475,101389.45,13.033956,7.0,456.0,102318.23,-1.4173088,-1.6253719,280.66467,278.33386,0.0,0.0,-8.0,-0.015625,278.0288,,385.67456,283.36725,0.0,0.0,1.1017456,0.0,,
2023-04-30 00:00:00,9,50.75,4.25,1.5258789e-05,101403.76,12.790555,7.0,456.0,102333.2,-1.6024883,-1.3428662,280.50797,277.9759,0.0,0.0,-8.0,-0.015625,277.89465,,387.3641,283.2363,0.0,0.0,89.754105,0.0,,
2023-04-30 00:00:00,10,50.75,4.25,1.5258789e-05,101371.8,12.82819,7.0,456.0,102298.984,-1.2838125,-1.4792867,280.63782,278.4616,0.0,0.0,-8.0,-0.015625,278.0739,,400.89502,283.49753,0.0,0.0,2.1775513,0.0,,
2023-04-30 00:00:00,11,50.75,4.25,1.5258789e-05,101377.62,12.803646,7.0,456.0,102307.15,-1.5510252,-1.4110765,280.39825,278.06027,0.0,0.0,-8.0,-0.015625,277.80167,,396.58862,283.2806,0.0,0.0,0.78129196,0.0,,
2023-04-30 00:00:00,12,50.75,4.25,1.5258789e-05,101363.91,13.070772,7.0,456.0,102291.72,-1.5072595,-1.4387696,280.54953,278.2023,0.0,0.0,-8.0,-0.015625,277.93344,,374.44003,283.42664,0.0,0.0,28.599602,0.0,,
2023-04-30 00:00:00,13,50.75,4.25,16.995712,101358.19,13.270402,7.0,456.0,102285.58,-1.5811553,-1.4564261,282.16382,279.26547,0.0,0.0,-8.0,-0.015625,279.6903,,387.8496,283.8006,0.0,0.0,80.41063,0.0,,
2023-04-30 00:00:00,14,50.75,4.25,1.5258789e-05,101397.836,12.463294,7.0,456.0,102327.64,-1.6444945,-1.3649836,280.23608,277.32715,0.0,0.0,-8.0,-0.015625,277.50055,,387.3301,283.22617,0.0,0.0,1.1795692,0.0,,
2023-04-30 00:00:00,15,50.75,4.25,1.5258789e-05,101376.63,13.566574,7.0,456.0,102303.25,-1.5736778,-1.2885954,280.80606,278.50208,0.0,0.0,-8.0,-0.015625,278.15463,,386.51205,283.5266,0.0,0.0,2.1302452,0.0,,
2023-04-30 00:00:00,16,50.75,4.25,1.5258789e-05,101421.51,12.286573,7.0,456.0,102352.125,-1.726088,-1.3369188,280.37552,277.725,0.0,0.0,-8.0,-0.015625,277.67465,,374.70465,283.4753,0.0,0.0,0.0,0.0,,
2023-04-30 00:00:00,17,50.75,4.25,1.5258789e-05,101372.586,12.706285,7.0,456.0,102301.37,-1.6755044,-1.3926764,280.88443,278.46597,0.0,0.0,-8.0,-0.015625,278.19617,,378.30948,283.38797,0.0,0.0,1.9410248,0.0,,
2023-04-30 00:00:00,18,50.75,4.25,1.5258789e-05,101411.16,11.93354,7.0,456.0,102341.99,-1.7744722,-1.3956501,280.20312,277.5312,0.0,0.0,-8.0,-0.015625,277.48117,,389.85715,283.2828,0.0,0.0,0.78129196,0.0,,
2023-04-30 00:00:00,19,50.75,4.25,1.5258789e-05,101371.8,12.479248,7.0,456.0,102302.98,-1.6719856,-1.4370968,280.17722,277.6441,0.0,0.0,-8.0,-0.015625,277.41232,,376.04706,283.0971,0.0,0.0,1.0803833,0.0,,
2023-04-30 00:00:00,20,50.75,4.25,1.5258789e-05,101377.62,13.073636,7.0,456.0,102305.67,-1.5655406,-1.3021631,280.2975,277.99246,0.0,0.0,-8.0,-0.015625,277.70078,,382.9339,283.30652,0.0,0.0,6.7829056,0.0,,
2023-04-30 00:00:00,21,50.75,4.25,1.5258789e-05,101411.16,12.748421,7.0,456.0,102340.83,-1.7709534,-1.2980742,280.64325,278.03293,0.0,0.0,-8.0,-0.015625,277.90497,,388.2914,283.32803,0.0,0.0,1.5564842,0.0,,
2023-04-30 00:00:00,22,50.75,4.25,1.5258789e-05,101385.016,12.7971,7.0,456.0,102314.82,-1.8756392,-1.4105189,281.54492,278.30212,0.0,0.0,-8.0,-0.015625,278.96265,,385.0337,283.68347,0.0,0.0,11.18531,0.0,,
2023-04-30 00:00:00,23,50.75,4.25,1.5258789e-05,101406.32,12.671923,7.0,456.0,102335.31,-1.7025557,-1.3023491,280.47406,278.00586,0.0,0.0,-8.0,-0.015625,277.78824,,373.3137,283.2573,0.0,0.0,0.0,0.0,,
2023-04-30 00:00:00,24,50.75,4.25,1.5258789e-05,101406.914,12.289436,7.0,456.0,102338.0,-1.8804774,-1.3804097,280.5329,277.5067,0.0,0.0,-8.0,-0.015625,277.71304,,392.30893,283.14636,0.0,0.0,1.1673622,0.0,,
2023-04-30 00:00:00,25,50.75,4.25,1.5258789e-05,101403.06,13.146043,7.0,456.0,102332.62,-1.6134849,-1.4157228,280.88538,278.42087,0.0,0.0,-8.0,-0.015625,278.343,,393.0396,283.4246,0.0,0.0,15.979885,0.0,,
2023-04-30 00:00:00,26,50.75,4.25,1.5258789e-05,101392.414,12.204758,7.0,456.0,102321.55,-1.631079,-1.2188983,280.2492,277.8231,0.0,0.0,-8.0,-0.015625,277.58167,,382.4144,283.07162,0.0,0.0,1.6022606,0.0,,
2023-04-30 00:00:00,27,50.75,4.25,1.5258789e-05,101404.25,12.448158,7.0,456.0,102335.67,-1.6532917,-1.3776219,280.1286,277.61267,0.0,0.0,-8.0,-0.015625,277.47482,,380.26605,283.26825,0.0,0.0,2.7482605,0.0,,
2023-04-30 00:00:00,28,50.75,4.25,1.5258789e-05,101365.29,13.512984,7.0,456.0,102292.04,-1.5523448,-1.3900745,280.97302,278.6726,0.0,0.0,-8.0,-0.015625,278.33743,,381.59634,283.44543,0.0,0.0,0.6012306,0.0,,
