time,number,latitude,longitude,cape,sp,tcw,sshf,slhf,msl,u10,v10,t2m,d2m,ssr,str,ttr,sund,skt,cin,sm,st,sd,sf,tcc,tp,mx2t6,mn2t6
2023-02-15 00:00:00,1,50.75,4.25,0.0,101996.05,5.4442453,-109.5,-36.0,102930.93,-0.5837183,2.59958,277.10162,274.29416,0.0,0.0,0.0,0.0,273.73996,,345.47092,278.1656,0.0,0.0,2.4964752,0.0,,
2023-02-15 00:00:00,2,50.75,4.25,0.0,101959.24,5.439498,-109.5,-36.0,102893.875,-0.6145005,2.6241317,276.89465,274.1182,0.0,0.0,0.0,0.0,273.52255,,344.3546,277.9288,0.0,0.0,0.17396164,0.0,,
2023-02-15 00:00:00,3,50.75,4.25,0.0,101975.414,5.4873724,-109.5,-36.0,102910.08,-0.57791495,2.6135204,277.06525,274.29007,0.0,0.0,0.0,0.0,273.70468,,349.92438,278.11575,0.0,0.0,0.85606384,0.0,,
2023-02-15 00:00:00,4,50.75,4.25,0.0,101985.13,5.3647184,-109.5,-36.0,102920.125,-0.48632526,2.547564,276.96393,274.21783,0.0,0.0,0.0,0.0,273.5901,,345.879,277.972,0.0,0.0,0.6683731,0.0,,
2023-02-15 00:00:00,5,50.75,4.25,0.0,101978.88,6.4322023,-109.5,-36.0,102914.484,-0.6086972,2.6337028,277.19653,274.48642,0.0,0.0,0.0,0.0,273.87943,,348.3176,278.0728,0.0,0.0,0.86369705,0.0,,
2023-02-15 00:00:00,6,50.75,4.25,0.0,101970.85,5.6258526,-109.5,-36.0,102904.53,-0.7651315,2.547356,276.61835,273.7896,0.0,0.0,0.0,0.0,273.2638,,346.41458,277.99564,0.0,0.0,0.08545303,0.0,,
2023-02-15 00:00:00,7,50.75,4.25,0.0,101966.19,5.924178,-109.5,-36.0,102900.03,-0.43863797,2.7895434,277.12054,274.25513,0.0,0.0,0.0,0.0,273.7252,,348.53342,278.23087,0.0,0.0,1.6983986,0.0,,
2023-02-15 00:00:00,8,50.75,4.25,0.0,101961.82,5.428419,-109.5,-36.0,102894.54,-0.5307324,2.5144815,277.10104,274.1482,0.0,0.0,0.0,0.0,273.5911,,346.43225,277.93173,0.0,0.0,0.8957405,0.0,,
2023-02-15 00:00:00,9,50.75,4.25,0.0,101989.2,5.7663107,-109.5,-36.0,102924.72,-0.6604216,2.5723236,277.0306,274.2085,0.0,0.0,0.0,0.0,273.64386,,345.66907,278.08328,0.0,0.0,2.6582298,0.0,,
2023-02-15 00:00:00,10,50.75,4.25,0.0,101994.164,5.987879,-109.5,-36.0,102929.93,-0.44368434,2.6595027,277.0137,274.14062,0.0,0.0,0.0,0.0,273.65427,,345.89862,278.12494,0.0,0.0,1.8448906,0.0,,
2023-02-15 00:00:00,11,50.75,4.25,0.0,101989.9,6.6573315,-109.5,-36.0,102925.336,-0.50726724,2.6436899,277.07718,274.26794,0.0,0.0,0.0,0.0,273.7309,,345.45917,278.13083,0.0,0.0,2.2095947,0.0,,
2023-02-15 00:00:00,12,50.75,4.25,0.0,101959.14,5.835947,-109.5,-36.0,102894.77,-0.52795696,2.5211396,277.34415,274.5566,0.0,0.0,0.0,0.0,273.93958,,345.74167,278.16354,0.0,0.0,1.2695999,0.0,,
2023-02-15 00:00:00,13,50.75,4.25,0.0,101972.14,5.4762936,-109.5,-36.0,102906.09,-0.5622716,2.4949236,277.15958,274.2755,0.0,0.0,0.0,0.0,273.68887,,347.2425,277.93735,0.0,0.0,1.6892433,0.0,,
2023-02-15 00:00:00,14,50.75,4.25,0.0,101978.88,5.9760094,-109.5,-36.0,102913.06,-0.5337601,2.5650413,277.1034,274.24316,0.0,0.0,0.0,0.0,273.72687,,347.9115,278.17096,0.0,0.0,1.3581085,0.0,,
