time,number,latitude,longitude,cape,sp,tcw,sshf,slhf,msl,u10,v10,t2m,d2m,ssr,str,ttr,sund,skt,cin,sm,st,sd,sf,tcc,tp,mx2t6,mn2t6
2023-04-28 00:00:00,1,50.75,4.25,0.0440979,100386.375,22.882072,199.0,84.0,101308.516,-1.8551328,0.5944984,282.41202,278.441,-4.0,84.0,0.0,-0.015625,281.28705,,381.49512,282.56537,0.0,0.0,99.99944,0.0,,
2023-04-28 00:00:00,2,50.75,4.25,4.271057,100354.41,23.619568,199.0,84.0,101273.54,-1.7957792,0.49464643,283.0735,278.56567,-4.0,84.0,0.0,-0.015625,281.89282,,365.94363,283.0268,0.0,0.0,99.99944,0.0,,
2023-04-28 00:00:00,3,50.75,4.25,0.0970459,100365.87,22.706268,199.0,84.0,101286.19,-1.7707644,0.6036118,282.41266,278.9023,-4.0,84.0,0.0,-0.015625,281.24942,,383.13724,282.2287,0.0,0.0,99.99944,0.0,,
2023-04-28 00:00:00,4,50.75,4.25,94.45758,100361.34,26.378262,199.0,84.0,101282.53,-2.6840363,-0.5781677,282.61887,278.97,-4.0,84.0,0.0,-0.015625,281.5044,-20.289398,393.9247,282.68298,0.0,0.0,99.99944,0.0,,
2023-04-28 00:00:00,5,50.75,4.25,5.23291,100352.58,23.77805,199.0,84.0,101270.75,-2.4025047,1.2308564,283.4225,279.6522,-4.0,84.0,0.0,-0.015625,282.08127,,371.4916,282.77917,0.0,0.0,99.99944,0.0,,
2023-04-28 00:00:00,6,50.75,4.25,3.5827332,100360.95,23.888987,199.0,84.0,101279.7,-1.830118,0.42371988,282.8289,278.83322,-4.0,84.0,0.0,-0.015625,281.59665,,380.66016,282.50558,0.0,0.0,99.99944,0.0,,
2023-04-28 00:00:00,7,50.75,4.25,0.06173706,100360.86,22.184015,199.0,84.0,101279.7,-2.0648034,1.1514107,283.09335,279.38394,-4.0,84.0,0.0,-0.015625,281.82352,,383.3321,282.7115,0.0,0.0,99.99944,0.0,,
2023-04-28 00:00:00,8,50.75,4.25,5.788849,100372.99,24.085062,199.0,84.0,101294.15,-2.344743,0.825505,282.53912,278.25504,-4.0,84.0,0.0,-0.015625,281.37653,,384.47784,282.73077,0.0,0.0,99.99944,0.0,,
2023-04-28 00:00:00,9,50.75,4.25,5.3123474,100373.95,24.581148,199.0,84.0,101293.516,-1.7475686,0.5824131,283.0005,278.05127,-4.0,84.0,0.0,-0.015625,281.90588,,372.96906,282.7367,0.0,0.0,99.99944,0.0,,
2023-04-28 00:00:00,10,50.75,4.25,107.491394,100327.64,24.512964,199.0,84.0,101245.516,-2.0436544,1.1468539,282.88235,279.21545,-4.0,84.0,0.0,-0.015625,281.6299,-0.2713852,405.8881,282.5992,0.0,0.0,99.99944,0.0,,
2023-04-28 00:00:00,11,50.75,4.25,20.146332,100335.15,23.982971,199.0,84.0,101256.664,-2.7290633,0.2996974,282.43317,278.48944,-4.0,84.0,0.0,-0.015625,281.2823,,392.74646,282.74518,0.0,0.0,99.99944,0.0,,
2023-04-28 00:00:00,12,50.75,4.25,-3.0517578e-05,100396.97,24.065897,199.0,84.0,101319.54,-2.713372,-0.23542187,282.13763,277.27753,-4.0,84.0,0.0,-0.015625,281.02176,,378.57965,282.8382,0.0,0.0,99.99944,0.0,,
2023-04-28 00:00:00,13,50.75,4.25,0.49414062,100336.69,23.443026,199.0,84.0,101255.35,-2.4452577,1.1823173,283.59344,279.9055,-4.0,84.0,0.0,-0.015625,282.2923,,376.97696,282.98233,0.0,0.0,99.99944,0.0,,
2023-04-28 00:00:00,14,50.75,4.25,46.35515,100351.805,24.543554,199.0,84.0,101271.91,-2.3122237,0.34605718,282.4575,278.84567,-4.0,84.0,0.0,-0.015625,281.36148,-35.50859,394.75507,282.50226,0.0,0.0,99.99944,0.0,,
2023-04-28 00:00:00,15,50.75,4.25,0.0970459,100392.34,23.746353,199.0,84.0,101313.73,-2.106419,-0.0024340153,282.47125,278.4367,-4.0,84.0,0.0,-0.015625,281.4102,,386.5885,282.60422,0.0,0.0,99.99944,0.0,,
2023-04-28 00:00:00,16,50.75,4.25,0.28234863,100333.61,24.428194,199.0,84.0,101253.8,-2.1343904,0.36765218,282.76132,278.94897,-4.0,84.0,0.0,-0.015625,281.56458,,380.26352,282.63138,0.0,0.0,99.99944,0.0,,
2023-04-28 00:00:00,17,50.75,4.25,0.38824463,100372.7,21.133244,199.0,84.0,101293.08,-1.7632599,0.9237721,282.75653,278.866,-4.0,84.0,0.0,-0.015625,281.55072,,377.12772,282.32382,0.0,0.0,99.99944,0.0,,
2023-04-28 00:00:00,18,50.75,4.25,51.30571,100357.49,24.141453,199.0,84.0,101277.59,-2.409327,0.6129234,282.94318,279.37112,-4.0,84.0,0.0,-0.015625,281.6909,-4.622017,396.65,282.61227,0.0,0.0,99.99944,0.0,,
2023-04-28 00:00:00,19,50.75,4.25,6.6624756,100327.83,23.00333,199.0,84.0,101247.984,-2.4513977,0.53882694,282.4639,278.80115,-4.0,84.0,0.0,-0.015625,281.31952,,383.99774,282.41455,0.0,0.0,99.99944,0.0,,
2023-04-28 00:00:00,20,50.75,4.25,145.60446,100338.71,25.05254,199.0,84.0,101257.02,-2.928955,0.44927716,283.48364,279.8481,-4.0,84.0,0.0,-0.015625,282.19095,-2.0257263,392.4171,283.00888,0.0,0.0,99.99944,0.0,,
2023-04-28 00:00:00,21,50.75,4.25,0.19412231,100354.02,22.820892,199.0,84.0,101275.805,-1.7077723,0.96121657,282.38992,278.59595,-4.0,84.0,0.0,-0.015625,281.25894,,393.30078,282.2528,0.0,0.0,99.99944,0.0,,
2023-04-28 00:00:00,22,50.75,4.25,23.287872,100365.09,23.8396,199.0,84.0,101286.15,-2.4027321,0.42292738,282.28397,278.5671,-4.0,84.0,0.0,-0.015625,281.18805,,390.85385,282.4012,0.0,0.0,99.99944,0.0,,
2023-04-28 00:00:00,23,50.75,4.25,4.138672,100392.92,22.744968,199.0,84.0,101312.695,-1.6666112,0.54457235,282.67264,278.1838,-4.0,84.0,0.0,-0.015625,281.49173,,377.99518,282.33215,0.0,0.0,99.99944,0.0,,
2023-04-28 00:00:00,24,50.75,4.25,3.3179932,100349.49,24.660389,199.0,84.0,101270.31,-2.1039176,0.7129735,282.66208,278.75342,-4.0,84.0,0.0,-0.015625,281.49847,,384.71906,282.56888,0.0,0.0,99.99944,0.0,,
2023-04-28 00:00:00,25,50.75,4.25,0.7677002,100331.586,24.22659,199.0,84.0,101249.62,-1.8990226,0.83937335,282.99985,279.1143,-4.0,84.0,0.0,-0.015625,281.77878,,375.69202,282.80313,0.0,0.0,99.99944,0.0,,
2023-04-28 00:00:00,26,50.75,4.25,0.38824463,100393.89,22.47997,199.0,84.0,101315.28,-1.3300469,0.14100409,282.32654,278.06766,-4.0,84.0,0.0,-0.015625,281.4268,,378.36163,282.42776,0.0,0.0,99.99944,0.0,,
2023-04-28 00:00:00,27,50.75,4.25,1.3501282,100390.13,22.472599,199.0,84.0,101310.74,-1.7805429,0.6248106,282.60733,278.85175,-4.0,84.0,0.0,-0.015625,281.41888,,382.34402,282.3912,0.0,0.0,99.99944,0.0,,
2023-04-28 00:00:00,28,50.75,4.25,1.4648438,100385.125,22.05207,199.0,84.0,101306.484,-1.6843491,0.34883094,282.43732,278.47983,-4.0,84.0,0.0,-0.015625,281.33417,,380.37253,282.6036,0.0,0.0,99.99944,0.0,,
2023-04-28 00:00:00,29,50.75,4.25,-3.0517578e-05,100373.86,22.270996,199.0,84.0,101293.99,-1.7220991,0.4536358,282.35214,278.21014,-4.0,84.0,0.0,-0.015625,281.23358,,383.73334,282.62912,0.0,0.0,99.99944,0.0,,
2023-04-28 00:00:00,30,50.75,4.25,5.215271,100379.06,21.86705,199.0,84.0,101300.72,-2.951696,0.6626513,282.65982,279.03378,-4.0,84.0,0.0,-0.015625,281.544,,390.31573,282.63928,0.0,0.0,99.99944,0.0,,
2023-04-28 00:00:00,31,50.75,4.25,12.407257,100344.01,24.958187,199.0,84.0,101263.87,-2.3849943,0.6475942,283.021,279.21973,-4.0,84.0,0.0,-0.015625,281.88568,,380.99878,282.87796,0.0,0.0,99.99944,0.0,,
2023-04-28 00:00:00,32,50.75,4.25,15.716431,100384.74,22.83674,199.0,84.0,101305.53,-1.4719498,-0.13279629,282.5577,278.44598,-4.0,84.0,0.0,-0.015625,281.5163,,368.28622,282.65945,0.0,0.0,99.99944,0.0,,
2023-04-28 00:00:00,33,50.75,4.25,34.50383,100377.42,22.923351,199.0,84.0,101296.5,-1.8612728,0.034218013,283.07703,279.5097,-4.0,84.0,0.0,-0.015625,281.92368,,382.29068,282.94424,0.0,0.0,99.99944,0.0,,
2023-04-28 00:00:00,34,50.75,4.25,2.4708557,100324.555,23.90078,199.0,84.0,101243.414,-2.0163653,0.15269315,283.1689,278.9643,-4.0,84.0,0.0,-0.015625,282.048,,378.3825,282.87735,0.0,0.0,99.99944,0.0,,
2023-04-28 00:00:00,35,50.75,4.25,73.869995,100369.72,24.65228,199.0,84.0,101290.17,-1.8198845,0.5102978,282.64542,278.9789,-4.0,84.0,0.0,-0.015625,281.5325,-39.88803,393.4794,282.73804,0.0,0.0,99.99944,0.0,,
2023-04-28 00:00:00,36,50.75,4.25,27.673645,100373.664,24.036781,199.0,84.0,101292.875,-1.8810575,0.2600736,282.44757,278.90088,-4.0,84.0,0.0,-0.015625,281.38602,,390.75876,282.6443,0.0,0.0,99.99944,0.0,,
2023-04-28 00:00:00,37,50.75,4.25,35.739258,100352.58,23.237368,199.0,84.0,101270.945,-1.6127155,1.085437,283.07062,279.33978,-4.0,84.0,0.0,-0.015625,281.8069,-10.714172,376.78214,282.69162,0.0,0.0,99.99944,0.0,,
2023-04-28 00:00:00,38,50.75,4.25,55.400284,100399.375,24.979565,199.0,84.0,101320.695,-1.7614405,-0.3319058,282.31757,278.72955,-4.0,84.0,0.0,-0.015625,281.3096,-29.253159,395.36273,282.59543,0.0,0.0,99.99944,0.0,,
2023-04-28 00:00:00,39,50.75,4.25,-3.0517578e-05,100378.96,22.865488,199.0,84.0,101297.45,-1.517659,0.8435339,283.15704,279.25107,-4.0,84.0,0.0,-0.015625,281.92252,,381.3861,282.50833,0.0,0.0,99.99944,0.0,,
2023-04-28 00:00:00,40,50.75,4.25,28.58258,100360.95,24.317257,199.0,84.0,101281.85,-1.9947615,0.6456131,282.45172,278.84995,-4.0,84.0,0.0,-0.015625,281.3013,,386.95032,282.4294,0.0,0.0,99.99944,0.0,,
2023-04-28 00:00:00,41,50.75,4.25,0.63534546,100390.13,21.893587,199.0,84.0,101310.586,-1.9845283,1.2690934,282.65695,279.00882,-4.0,84.0,0.0,-0.015625,281.45612,,393.16394,282.55612,0.0,0.0,99.99944,0.0,,
2023-04-28 00:00:00,42,50.75,4.25,9.292206,100339.09,25.153894,199.0,84.0,101259.73,-1.9110754,0.715549,282.46454,278.89948,-4.0,84.0,0.0,-0.015625,281.34485,,385.93674,282.4387,0.0,0.0,99.99944,0.0,,
2023-04-28 00:00:00,43,50.75,4.25,0.19412231,100353.734,22.88023,199.0,84.0,101272.5,-2.033876,1.1882608,283.19196,279.6572,-4.0,84.0,0.0,-0.015625,281.92566,,385.08554,282.8095,0.0,0.0,99.99944,0.0,,
2023-04-28 00:00:00,44,50.75,4.25,2.1266785,100367.31,23.09879,199.0,84.0,101288.695,-2.2906199,0.41302145,282.82697,279.25748,-4.0,84.0,0.0,-0.015625,281.63586,,387.3933,282.61667,0.0,0.0,99.99944,0.0,,
2023-04-28 00:00:00,45,50.75,4.25,0.01763916,100372.22,23.473986,199.0,84.0,101293.08,-1.843535,0.84670377,282.64798,278.4524,-4.0,84.0,0.0,-0.015625,281.4565,,379.46103,282.339,0.0,0.0,99.99944,0.0,,
2023-04-28 00:00:00,46,50.75,4.25,0.52944946,100354.984,23.850657,199.0,84.0,101273.49,-1.8530862,1.2328376,283.41574,279.841,-4.0,84.0,0.0,-0.015625,282.15213,,383.31354,282.8787,0.0,0.0,99.99944,0.0,,
2023-04-28 00:00:00,47,50.75,4.25,29.853302,100375.98,23.56502,199.0,84.0,101297.45,-2.2351322,-0.26672468,282.17093,278.46024,-4.0,84.0,0.0,-0.015625,281.15402,-17.177689,385.22006,282.50363,0.0,0.0,99.99944,0.0,,
2023-04-28 00:00:00,48,50.75,4.25,50.13205,100367.79,24.252022,199.0,84.0,101289.3,-2.4090996,0.23451626,282.31564,278.49515,-4.0,84.0,0.0,-0.015625,281.20627,,380.30527,282.55612,0.0,0.0,99.99944,0.0,,
2023-04-28 00:00:00,49,50.75,4.25,55.973877,100394.37,23.815643,199.0,84.0,101316.48,-2.1434867,0.22738397,282.37585,278.63763,-4.0,84.0,0.0,-0.015625,281.2819,-5.956978,381.42786,282.63107,0.0,0.0,99.99944,0.0,,
2023-04-28 00:00:00,50,50.75,4.25,4.6416626,100390.13,23.942429,199.0,84.0,101311.98,-1.4394302,0.49504268,282.41043,278.7666,-4.0,84.0,0.0,-0.015625,281.3385,,382.06107,282.4387,0.0,0.0,99.99944,0.0,,
2023-04-28 06:00:00,1,50.75,4.25,2.3561096,100129.945,24.609158,421372.0,-146226.0,101040.49,3.8839722,3.3844094,285.5849,284.96188,91232.0,-242182.0,-4497888.0,-0.015625,285.0618,,405.35696,282.78918,0.0,0.0,99.99944,6.2334204,285.3501,282.14154
2023-04-28 06:00:00,2,50.75,4.25,139.12727,100136.875,22.764133,356937.0,-177318.0,101046.46,3.7789094,2.2608767,286.15033,285.1642,172968.0,-220674.0,-4987512.0,-0.015625,285.8596,-12.398079,365.60733,283.19492,0.0,0.0,99.99944,0.14069557,285.9587,282.7614
2023-04-28 06:00:00,3,50.75,4.25,-3.0517578e-05,100091.71,22.20318,494768.0,-118794.0,101000.22,4.953701,2.8496861,286.18008,285.2344,115944.0,-221308.0,-4408864.0,-0.015625,285.42764,,400.80865,282.7364,0.0,0.0,99.99944,5.5694695,286.0502,282.28015
2023-04-28 06:00:00,4,50.75,4.25,87.91861,100145.35,22.562529,341149.0,-268762.0,101054.266,4.288986,2.1560717,286.16312,285.36798,85532.0,-16994.0,-4751600.0,-0.015625,285.47473,-6.2803116,398.0857,282.92255,0.0,0.0,99.99944,2.527812,286.01993,281.87314
2023-04-28 06:00:00,5,50.75,4.25,54.34134,100130.62,23.305183,478553.0,-150798.0,101039.734,4.4477177,3.0151157,286.4103,285.6177,102640.0,-132118.0,-4869560.0,-0.015625,285.85007,-9.055878,385.97153,283.2714,0.0,0.0,99.99944,3.6529055,286.2997,283.1085
2023-04-28 06:00:00,6,50.75,4.25,7.3154907,100189.07,21.457209,421372.0,-116050.0,101099.75,3.4314294,2.905754,285.80197,285.0196,117844.0,-288990.0,-4778304.0,-0.015625,285.19125,-53.208824,383.04214,282.74277,0.0,0.0,99.99944,1.2074394,285.64426,282.37598
2023-04-28 06:00:00,7,50.75,4.25,6.3271484,100150.836,24.74995,464044.0,-191034.0,101060.984,4.602128,3.2998123,286.0168,285.09796,178668.0,-242182.0,-4480080.0,382.15625,285.3718,-15.769096,393.02942,283.05563,0.0,0.0,99.65762,2.96778,285.8335,282.89722
2023-04-28 06:00:00,8,50.75,4.25,16.28122,100089.98,25.131413,438014.0,-234014.0,100998.31,4.0188255,3.0911932,286.26398,285.39044,188172.0,-199168.0,-4736024.0,823.4531,285.65646,-4.145012,388.3257,283.0626,0.0,0.0,99.99944,1.5589428,286.05865,282.09268
2023-04-28 06:00:00,9,50.75,4.25,107.2796,100179.53,24.34674,358217.0,-212066.0,101090.59,4.157772,3.6772294,285.81863,284.99216,115944.0,-136546.0,-4678160.0,-0.015625,285.30014,-5.876938,376.89346,282.9036,0.0,0.0,99.99944,1.2596712,285.72046,282.41025
2023-04-28 06:00:00,10,50.75,4.25,12.989655,100110.49,22.79583,493061.0,-170916.0,101019.32,4.792241,2.4447312,286.3818,285.27606,193876.0,-201066.0,-4916296.0,823.4531,285.7602,-32.83867,405.14127,283.14758,0.0,0.0,99.99944,1.3500175,286.2682,282.74524
2023-04-28 06:00:00,11,50.75,4.25,100.0435,100149.68,24.028671,464471.0,-300768.0,101059.914,4.582116,2.456222,285.95917,284.9031,167264.0,-218778.0,-4733800.0,-0.015625,285.37338,-4.881325,401.67145,282.95215,0.0,0.0,99.99944,4.669771,285.8235,281.96893
2023-04-28 06:00:00,12,50.75,4.25,9.759888,100099.125,21.118868,519091.0,-252302.0,101007.7,4.8338566,3.295652,286.34625,285.3263,119744.0,-268748.0,-4715992.0,-0.015625,285.6141,-39.084488,388.4927,283.03864,0.0,0.0,99.99944,2.7927341,286.23944,281.48926
2023-04-28 06:00:00,13,50.75,4.25,3.8298035,100134.95,22.38562,309145.0,-129766.0,101044.91,3.9860785,2.7549853,285.81287,285.04596,117844.0,-183986.0,-4495664.0,-0.015625,285.24472,-13.166405,403.77747,283.1151,0.0,0.0,99.99944,8.357498,285.55432,282.87976
2023-04-28 06:00:00,14,50.75,4.25,156.35272,100069.56,23.764782,406864.0,-180060.0,100977.49,4.675808,2.4403725,286.4916,285.66864,102640.0,-34706.0,-4845072.0,-0.015625,285.8786,-1.5807343,399.33353,283.03543,0.0,0.0,99.99944,2.5405178,286.36874,282.1282
2023-04-28 06:00:00,15,50.75,4.25,24.170319,100119.83,23.170658,505863.0,-176404.0,101029.75,4.0543013,3.398872,286.174,285.39398,115944.0,-254200.0,-4874008.0,-0.015625,285.60974,-19.639519,395.8637,282.94653,0.0,0.0,99.99944,2.875081,286.07425,281.95087
2023-04-28 06:00:00,16,50.75,4.25,1.9060669,100100.57,24.56272,435881.0,-148970.0,101008.81,4.7403917,2.1990638,286.3533,285.4036,172968.0,-189048.0,-4471176.0,882.59375,285.7214,-10.429253,394.63675,283.1042,0.0,0.0,99.99944,3.8712425,286.1948,282.50256
2023-04-28 06:00:00,17,50.75,4.25,24.982178,100099.9,22.386724,584379.0,-203836.0,101008.695,4.241913,3.2768307,286.0834,285.11435,104540.0,-201698.0,-4137344.0,-0.015625,285.3235,-12.631775,417.59406,282.8238,0.0,0.0,97.73796,13.7938,285.91623,282.44418
2023-04-28 06:00:00,18,50.75,4.25,3.194458,100156.42,24.307304,358217.0,-212066.0,101067.04,3.8346245,1.6635481,285.69952,285.04025,100736.0,-56844.0,-4833944.0,-0.015625,285.21066,-6.5460205,400.47003,282.93347,0.0,0.0,99.99944,3.1447077,285.6099,282.55872
2023-04-28 06:00:00,19,50.75,4.25,9.053925,100046.164,22.672361,414971.0,-135254.0,100954.49,4.7276573,3.0795045,286.4548,285.65262,115944.0,-33440.0,-4909616.0,-0.015625,285.93323,-11.591339,384.3271,283.06836,0.0,0.0,99.99944,0.62818813,286.3909,282.3506
2023-04-28 06:00:00,20,50.75,4.25,47.908264,100124.164,23.101,330907.0,-209324.0,101033.41,3.2044759,3.057117,286.09558,285.32843,104540.0,-82780.0,-4902936.0,-0.015625,285.5638,-19.505066,393.97574,283.20386,0.0,0.0,99.99944,1.8257465,285.91437,283.01553
2023-04-28 06:00:00,21,50.75,4.25,54.6149,100099.99,23.735296,529332.0,-168174.0,101008.45,5.24251,3.0454278,286.40262,285.39505,218584.0,-285828.0,-4424440.0,1605.9688,285.73486,-19.735565,406.26617,282.80783,0.0,0.0,99.99944,4.2570963,286.19855,282.18024
2023-04-28 06:00:00,22,50.75,4.25,24.717438,100152.57,22.519775,389795.0,-306254.0,101063.3,2.8695035,2.6935687,285.43698,284.82474,68424.0,9572.0,-4951904.0,-0.015625,284.87173,-23.064964,393.7206,282.70526,0.0,0.0,99.99944,2.2755957,285.3404,281.85602
2023-04-28 06:00:00,23,50.75,4.25,43.919586,100154.305,24.020195,376993.0,-201094.0,101065.484,2.9322681,3.5425081,285.49142,284.64304,133052.0,-161848.0,-4511240.0,-0.015625,284.90143,-8.0442505,378.8626,282.59314,0.0,0.0,99.99944,0.8644066,285.2764,282.19354
2023-04-28 06:00:00,24,50.75,4.25,74.9554,100143.13,22.756393,337308.0,-147140.0,101053.7,4.144355,2.3650875,285.59964,284.77878,104540.0,-193476.0,-4186304.0,-0.015625,284.9933,-8.079468,401.4511,282.73395,0.0,0.0,99.99944,4.933752,285.4041,282.25226
2023-04-28 06:00:00,25,50.75,4.25,36.08342,100101.53,21.46458,503302.0,-172746.0,101009.97,4.9177704,3.381834,286.49802,285.6494,76028.0,-103654.0,-4860656.0,-0.015625,285.84018,-22.466309,380.9756,283.29596,0.0,0.0,99.99944,1.7358713,286.44836,282.83154
2023-04-28 06:00:00,26,50.75,4.25,7.024292,100112.125,24.089853,443562.0,-149884.0,101023.02,4.0772696,3.0521636,285.4402,284.5857,119744.0,-346552.0,-4351000.0,-0.015625,284.79575,-8.524452,389.39496,282.5446,0.0,0.0,99.99944,2.8393183,285.2083,281.9293
2023-04-28 06:00:00,27,50.75,4.25,37.186478,100148.72,24.42709,393635.0,-145312.0,101059.27,3.9922185,3.0981274,285.72995,284.7759,224288.0,-348450.0,-4724896.0,1160.1094,285.2348,-20.667152,383.4875,282.61423,0.0,0.0,99.99944,0.6804199,285.47375,282.26556
