time,number,latitude,longitude,cape,sp,tcw,sshf,slhf,msl,u10,v10,t2m,d2m,ssr,str,ttr,sund,skt,cin,sm,st,sd,sf,tcc,tp,mx2t6,mn2t6
2023-02-27 00:00:00,1,50.75,4.25,0.0,101833.766,5.6460752,-35.0,103.0,102803.12,-2.8200245,-3.1172147,272.26352,268.49435,0.0,0.0,8.0,-0.0078125,270.48157,,355.60352,276.1987,0.0,0.0,0.78129196,0.0,,
2023-02-27 00:00:00,2,50.75,4.25,0.0,101860.71,5.543279,-35.0,103.0,102830.34,-2.7908566,-2.8362868,272.3313,268.4962,0.0,0.0,8.0,-0.0078125,270.48062,,346.04724,276.26132,0.0,0.0,1.9898567,0.0,,
2023-02-27 00:00:00,3,50.75,4.25,0.91771317,101837.26,5.5196314,-35.0,103.0,102806.24,-2.706101,-2.9184835,272.62405,268.46008,0.0,0.0,8.0,-0.0078125,270.88538,,359.8937,276.4079,0.0,0.0,6.0183945,0.0,,
2023-02-27 00:00:00,4,50.75,4.25,0.43478012,101808.86,5.476438,-35.0,103.0,102776.78,-2.7961407,-2.9140775,272.5671,268.21503,0.0,0.0,8.0,-0.0078125,270.736,,367.79376,276.20013,0.0,0.0,3.5417595,0.0,,
2023-02-27 00:00:00,5,50.75,4.25,1.6414032,101852.28,5.6788926,-35.0,103.0,102821.24,-3.3190482,-3.3147302,272.7794,268.51102,0.0,0.0,8.0,-0.0078125,271.0986,,347.89236,276.18207,0.0,0.0,39.748272,0.0,,
2023-02-27 00:00:00,6,50.75,4.25,0.19260406,101820.3,5.5734425,-35.0,103.0,102789.54,-2.9126008,-3.1105294,272.47086,268.23602,0.0,0.0,8.0,-0.0078125,270.7162,,371.01184,276.23645,0.0,0.0,3.779808,0.0,,
2023-02-27 00:00:00,7,50.75,4.25,1.3071747,101844.72,5.4950185,-35.0,103.0,102812.3,-3.0654147,-3.1087062,273.11548,268.71704,0.0,0.0,8.0,-0.0078125,271.53577,,354.785,276.39743,0.0,0.0,20.243418,0.0,,
2023-02-27 00:00:00,8,50.75,4.25,0.0,101898.12,5.41949,-35.0,103.0,102866.836,-2.9276073,-2.746949,272.43414,268.66428,0.0,0.0,8.0,-0.0078125,270.56207,,348.05676,276.1629,0.0,0.0,11.978806,0.0,,
2023-02-27 00:00:00,9,50.75,4.25,0.0,101824.17,5.3347917,-35.0,103.0,102792.34,-3.3666043,-3.2108066,273.05615,268.29062,0.0,0.0,8.0,-0.0078125,271.3477,,356.54272,276.29874,0.0,0.0,7.5321503,0.0,,
2023-02-27 00:00:00,10,50.75,4.25,1.5606766,101835.125,5.495501,-35.0,103.0,102803.93,-2.9719932,-2.9833598,272.65747,268.42947,0.0,0.0,8.0,-0.0078125,271.01526,,347.92386,276.22055,0.0,0.0,40.056515,0.0,,
2023-02-27 00:00:00,11,50.75,4.25,2.3169403,101821.266,5.5717535,-35.0,103.0,102787.79,-3.215481,-3.2522848,273.41434,268.916,0.0,0.0,8.0,-0.0078125,271.771,,347.8609,276.64212,0.0,0.0,13.634476,0.0,,
2023-02-27 00:00:00,12,50.75,4.25,0.0,101867.01,5.587438,-35.0,103.0,102836.6,-3.1038826,-3.1514,272.53888,268.6435,0.0,0.0,8.0,-0.0078125,270.81964,,352.29623,276.3959,0.0,0.0,0.78129196,0.0,,
2023-02-27 00:00:00,13,50.75,4.25,1.0621681,101883.1,5.6002274,-35.0,103.0,102854.0,-2.8637762,-2.9590502,272.23105,268.43747,0.0,0.0,8.0,-0.0078125,270.56396,,360.48135,276.15585,0.0,0.0,29.228285,0.0,,
2023-02-27 00:00:00,14,50.75,4.25,1.3524933,101847.73,5.5251813,-35.0,103.0,102817.74,-2.771623,-3.1428916,272.4398,268.55878,0.0,0.0,8.0,-0.0078125,270.75296,,346.96893,276.17026,0.0,0.0,24.64582,0.0,,
2023-02-27 00:00:00,15,50.75,4.25,0.0,101933.79,5.406218,-35.0,103.0,102903.87,-2.2907763,-2.4528027,272.17267,268.3886,0.0,0.0,8.0,-0.0078125,270.31992,,357.8422,276.25095,0.0,0.0,4.7991524,0.0,,
2023-02-27 00:00:00,16,50.75,4.25,0.0,101791.51,5.45834,-35.0,103.0,102760.64,-2.9880567,-2.9025304,272.4713,268.78372,0.0,0.0,8.0,-0.0078125,270.67844,,371.979,276.23914,0.0,0.0,2.5773506,0.0,,
2023-02-27 00:00:00,17,50.75,4.25,0.6755371,101869.625,5.6253233,-35.0,103.0,102839.41,-2.9586773,-2.9610252,272.45837,268.83078,0.0,0.0,8.0,-0.0078125,270.7495,,352.75797,276.22992,0.0,0.0,11.662933,0.0,,
2023-02-27 00:00:00,18,50.75,4.25,0.14445496,101887.36,5.596849,-35.0,103.0,102854.89,-2.7335777,-2.8329442,273.34564,268.56058,0.0,0.0,8.0,-0.0078125,271.77258,,348.8438,276.53806,0.0,0.0,17.728634,0.0,,
2023-02-27 00:00:00,19,50.75,4.25,0.0,101864.78,5.2932873,-35.0,103.0,102832.91,-2.6460743,-2.6082323,272.8613,268.0499,0.0,0.0,8.0,-0.0078125,271.08728,,357.79147,276.35278,0.0,0.0,16.526173,0.0,,
2023-02-27 00:00:00,20,50.75,4.25,0.0,101853.734,5.4134574,-35.0,103.0,102825.55,-2.770566,-3.0565925,271.8086,268.42285,0.0,0.0,8.0,-0.0078125,270.0419,,356.97995,276.10648,0.0,0.0,0.0,0.0,,
2023-02-27 00:00:00,21,50.75,4.25,0.0,101816.61,5.686132,-35.0,103.0,102784.3,-3.5743723,-3.2773542,272.9119,268.76202,0.0,0.0,8.0,-0.0078125,271.18604,,347.21204,276.3194,0.0,0.0,0.78129196,0.0,,
2023-02-27 00:00:00,22,50.75,4.25,1.7603645,101802.266,5.3598876,-35.0,103.0,102769.625,-3.0956395,-2.6661196,273.3908,268.25797,0.0,0.0,8.0,-0.0078125,271.96158,,351.5442,276.36807,0.0,0.0,19.08979,0.0,,
2023-02-27 00:00:00,23,50.75,4.25,0.0,101825.14,5.8832784,-35.0,103.0,102793.52,-2.9085848,-3.417742,272.9185,269.0256,0.0,0.0,8.0,-0.0078125,271.2549,,350.87958,276.491,0.0,0.0,3.561596,0.0,,
2023-02-27 00:00:00,24,50.75,4.25,0.0,101870.41,5.4959836,-35.0,103.0,102840.87,-2.4547925,-2.817143,271.94156,268.51376,0.0,0.0,8.0,-0.0078125,270.19473,,355.35516,276.17758,0.0,0.0,2.7970886,0.0,,
